Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,160094,-,b'Karnataka',b'India',12.98,77.59,5,931,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Pressure,Solar Zenith Angle
2019,7,1,21,0,0,0,0,23.6,3.4000000000000004,908,124.3
2019,7,1,22,0,0,0,0,22.700000000000003,3.4000000000000004,908,134.48
2019,7,1,23,0,0,0,0,22,3.5,907,141.63
2019,7,2,0,0,0,0,0,21.400000000000002,3.7,907,143.9
2019,7,2,1,0,0,0,0,21,3.7,906,140.44
2019,7,2,2,0,0,0,0,20.900000000000002,3.5,906,132.49
2019,7,2,3,0,0,0,0,20.700000000000003,3.4000000000000004,906,121.86
2019,7,2,4,0,0,0,0,20.700000000000003,3.4000000000000004,906,109.77
2019,7,2,5,0,0,0,0,20.700000000000003,3.3000000000000003,907,96.87
2019,7,2,6,0,47,73,39,21.900000000000002,4.5,907,83.39
2019,7,2,7,0,240,365,114,23.900000000000002,5.800000000000001,908,69.83
2019,7,2,8,0,424,375,215,25.8,6.2,908,56.08
2019,7,2,9,0,581,351,321,27.5,6.1000000000000005,908,42.31
2019,7,2,10,0,693,311,421,28.900000000000002,5.9,908,28.75
2019,7,2,11,0,749,282,478,30.200000000000003,5.800000000000001,907,16.22
2019,7,2,12,0,875,406,476,30.900000000000002,5.800000000000001,906,10.18
2019,7,2,13,0,844,427,440,31.1,5.800000000000001,905,18.68
2019,7,2,14,0,674,317,404,30.700000000000003,5.7,905,31.59
2019,7,2,15,0,509,266,322,29.8,5.6000000000000005,905,45.22
2019,7,2,16,0,449,648,115,28.8,5.4,905,59.01
2019,7,2,17,0,117,31,108,27.6,4.7,906,72.74
2019,7,2,18,0,18,0,18,26.200000000000003,3.9000000000000004,907,86.21000000000001
2019,7,2,19,0,0,0,0,25.3,4.1000000000000005,908,99.68
2019,7,2,20,0,0,0,0,24.400000000000002,4.2,908,112.45
2019,7,2,21,0,0,0,0,23.400000000000002,4,908,124.3
2019,7,2,22,0,0,0,0,22.6,3.8000000000000003,908,134.5
2019,7,2,23,0,0,0,0,22.1,3.7,908,141.68
2019,7,3,0,0,0,0,0,21.8,4,907,143.98
2019,7,3,1,0,0,0,0,21.6,4.2,907,140.53
2019,7,3,2,0,0,0,0,21.5,4.2,906,132.57
2019,7,3,3,0,0,0,0,21.400000000000002,4.5,906,121.94
2019,7,3,4,0,0,0,0,21.3,4.4,907,109.84
2019,7,3,5,0,0,0,0,21.3,4.2,907,96.94
2019,7,3,6,0,54,138,38,22,4.6000000000000005,908,83.45
2019,7,3,7,0,235,340,118,23.5,5.800000000000001,908,69.88
2019,7,3,8,0,381,255,239,25.400000000000002,6.4,908,56.120000000000005
2019,7,3,9,0,559,305,334,27.200000000000003,6.7,908,42.34
2019,7,3,10,0,634,226,436,28.700000000000003,6.7,908,28.77
2019,7,3,11,0,737,265,482,29.8,6.6000000000000005,908,16.21
2019,7,3,12,0,822,375,453,30.6,6.4,907,10.1
2019,7,3,13,0,753,304,465,30.900000000000002,6.2,906,18.61
2019,7,3,14,0,617,231,420,30.5,6,906,31.53
2019,7,3,15,0,457,175,334,30,5.800000000000001,906,45.18
2019,7,3,16,0,349,260,215,29,5.6000000000000005,906,58.97
2019,7,3,17,0,219,465,81,27.700000000000003,4.9,907,72.71000000000001
2019,7,3,18,0,34,164,23,26.3,4.4,908,86.19
2019,7,3,19,0,0,0,0,25.3,4,908,99.66
2019,7,3,20,0,0,0,0,24.400000000000002,3.4000000000000004,909,112.44
2019,7,3,21,0,0,0,0,23.6,3.1,909,124.31
2019,7,3,22,0,0,0,0,22.900000000000002,3.2,909,134.53
2019,7,3,23,0,0,0,0,22.5,3.6,909,141.74
2019,7,4,0,0,0,0,0,22.200000000000003,3.4000000000000004,908,144.06
2019,7,4,1,0,0,0,0,21.900000000000002,3.5,907,140.62
2019,7,4,2,0,0,0,0,21.700000000000003,3.5,907,132.66
2019,7,4,3,0,0,0,0,21.6,3.6,907,122.02
2019,7,4,4,0,0,0,0,21.400000000000002,3.7,907,109.91
2019,7,4,5,0,0,0,0,21.400000000000002,3.7,907,97
2019,7,4,6,0,66,272,35,22.5,4.6000000000000005,908,83.51
2019,7,4,7,0,222,282,125,24.5,5.9,908,69.93
2019,7,4,8,0,311,117,246,26.400000000000002,6.5,908,56.17
2019,7,4,9,0,343,44,310,28,6.800000000000001,908,42.38
2019,7,4,10,0,694,313,419,29.1,6.9,908,28.79
2019,7,4,11,0,797,376,436,29.700000000000003,7,907,16.2
2019,7,4,12,0,339,19,321,30.1,6.9,907,10.01
2019,7,4,13,0,780,368,431,30.1,6.800000000000001,906,18.53
2019,7,4,14,0,652,286,408,29.700000000000003,6.7,906,31.470000000000002
2019,7,4,15,0,547,345,304,29.3,6.7,906,45.13
2019,7,4,16,0,314,174,224,28.5,6.7,906,58.93
2019,7,4,17,0,232,548,68,27.200000000000003,6.1000000000000005,906,72.68
2019,7,4,18,0,34,144,24,25.6,5,907,86.16
2019,7,4,19,0,0,0,0,24.6,4.6000000000000005,908,99.65
2019,7,4,20,0,0,0,0,23.700000000000003,4.2,908,112.44
2019,7,4,21,0,0,0,0,22.900000000000002,3.7,909,124.33
2019,7,4,22,0,0,0,0,22.400000000000002,3.8000000000000003,909,134.57
2019,7,4,23,0,0,0,0,22,3.7,908,141.8
2019,7,5,0,0,0,0,0,21.700000000000003,3.5,907,144.15
2019,7,5,1,0,0,0,0,21.5,3.5,906,140.71
2019,7,5,2,0,0,0,0,21.400000000000002,3.6,906,132.75
2019,7,5,3,0,0,0,0,21.400000000000002,3.7,906,122.10000000000001
2019,7,5,4,0,0,0,0,21.400000000000002,4,906,109.99000000000001
2019,7,5,5,0,0,0,0,21.3,4.2,906,97.07000000000001
2019,7,5,6,0,36,0,36,22.1,5.300000000000001,907,83.57000000000001
2019,7,5,7,0,152,58,132,23.700000000000003,6.7,907,69.98
2019,7,5,8,0,347,182,246,25.6,7.300000000000001,907,56.21
2019,7,5,9,0,379,66,330,27.3,7.5,908,42.410000000000004
2019,7,5,10,0,524,106,432,28.3,7.4,907,28.810000000000002
2019,7,5,11,0,664,175,496,29,7.5,907,16.18
2019,7,5,12,0,713,206,511,29.400000000000002,7.6000000000000005,906,9.92
2019,7,5,13,0,688,213,485,29.200000000000003,7.4,906,18.45
2019,7,5,14,0,571,168,427,28.6,7.2,905,31.41
2019,7,5,15,0,445,156,335,28.1,7,905,45.08
2019,7,5,16,0,192,19,182,27.3,6.7,905,58.89
2019,7,5,17,0,198,332,99,26.1,5.800000000000001,905,72.65
2019,7,5,18,0,12,0,12,24.6,4.6000000000000005,906,86.14
2019,7,5,19,0,0,0,0,23.700000000000003,4.2,907,99.64
2019,7,5,20,0,0,0,0,22.900000000000002,3.7,908,112.44
2019,7,5,21,0,0,0,0,22.5,4,908,124.35000000000001
2019,7,5,22,0,0,0,0,22.1,3.9000000000000004,908,134.61
2019,7,5,23,0,0,0,0,21.8,3.9000000000000004,907,141.87
2019,7,6,0,0,0,0,0,21.700000000000003,4.7,907,144.24
2019,7,6,1,0,0,0,0,21.6,4.800000000000001,906,140.81
2019,7,6,2,0,0,0,0,21.400000000000002,4.9,906,132.84
2019,7,6,3,0,0,0,0,21.200000000000003,4.9,906,122.18
2019,7,6,4,0,0,0,0,21.1,4.6000000000000005,906,110.06
2019,7,6,5,0,0,0,0,21.1,4.5,906,97.13
2019,7,6,6,0,19,0,19,21.700000000000003,4.9,907,83.62
2019,7,6,7,0,125,16,119,22.900000000000002,5.800000000000001,907,70.03
2019,7,6,8,0,307,112,245,24.5,6.7,908,56.25
2019,7,6,9,0,340,43,308,25.900000000000002,7.1000000000000005,908,42.44
2019,7,6,10,0,560,138,439,27,7.300000000000001,908,28.82
2019,7,6,11,0,660,170,496,27.700000000000003,7.4,907,16.16
2019,7,6,12,0,629,123,507,27.900000000000002,7.4,907,9.82
2019,7,6,13,0,649,169,489,28,7.5,906,18.37
2019,7,6,14,0,551,146,426,28.1,7.5,905,31.35
2019,7,6,15,0,394,95,327,27.700000000000003,7.300000000000001,905,45.03
2019,7,6,16,0,74,0,74,26.900000000000002,6.9,905,58.85
2019,7,6,17,0,172,200,112,25.8,6,906,72.62
2019,7,6,18,0,26,52,22,24.400000000000002,4.800000000000001,907,86.13
2019,7,6,19,0,0,0,0,23.5,4.2,908,99.63
2019,7,6,20,0,0,0,0,22.8,3.8000000000000003,908,112.45
2019,7,6,21,0,0,0,0,22.200000000000003,3.5,909,124.37
2019,7,6,22,0,0,0,0,21.8,3.4000000000000004,908,134.66
2019,7,6,23,0,0,0,0,21.400000000000002,3.4000000000000004,908,141.95000000000002
2019,7,7,0,0,0,0,0,21.200000000000003,3.9000000000000004,907,144.34
2019,7,7,1,0,0,0,0,21,4,906,140.92000000000002
2019,7,7,2,0,0,0,0,20.8,4.1000000000000005,906,132.94
2019,7,7,3,0,0,0,0,20.6,4.1000000000000005,906,122.27
2019,7,7,4,0,0,0,0,20.5,4,906,110.14
2019,7,7,5,0,0,0,0,20.5,4,907,97.2
2019,7,7,6,0,58,140,42,21.1,4.7,908,83.68
2019,7,7,7,0,224,303,121,22.5,6.1000000000000005,908,70.08
2019,7,7,8,0,425,388,210,24.8,7,909,56.29
2019,7,7,9,0,546,283,338,26.8,7.6000000000000005,909,42.47
2019,7,7,10,0,653,254,430,28.5,7.800000000000001,908,28.84
2019,7,7,11,0,774,332,455,29.6,7.7,908,16.14
2019,7,7,12,0,819,370,454,30.200000000000003,7.6000000000000005,907,9.71
2019,7,7,13,0,795,388,427,30.200000000000003,7.5,907,18.29
2019,7,7,14,0,580,178,427,29.8,7.300000000000001,906,31.29
2019,7,7,15,0,490,226,330,29.200000000000003,7.1000000000000005,906,44.99
2019,7,7,16,0,321,187,224,28.200000000000003,6.800000000000001,906,58.82
2019,7,7,17,0,219,397,100,26.700000000000003,6.1000000000000005,907,72.60000000000001
2019,7,7,18,0,28,40,25,25.1,5.2,908,86.11
2019,7,7,19,0,0,0,0,24,4.7,908,99.63
2019,7,7,20,0,0,0,0,23,3.9000000000000004,909,112.46000000000001
2019,7,7,21,0,0,0,0,22.3,3.1,910,124.4
2019,7,7,22,0,0,0,0,21.700000000000003,2.9000000000000004,910,134.72
2019,7,7,23,0,0,0,0,21.5,3.6,909,142.03
2019,7,8,0,0,0,0,0,21.3,4,909,144.45000000000002
2019,7,8,1,0,0,0,0,21,4.3,909,141.03
2019,7,8,2,0,0,0,0,20.8,4.5,908,133.04
2019,7,8,3,0,0,0,0,20.700000000000003,4.6000000000000005,908,122.36
2019,7,8,4,0,0,0,0,20.6,4.6000000000000005,908,110.22
2019,7,8,5,0,0,0,0,20.6,4.4,908,97.27
2019,7,8,6,0,45,76,36,21.6,4.9,909,83.74
2019,7,8,7,0,214,262,125,23.6,6.1000000000000005,910,70.13
2019,7,8,8,0,444,454,192,25.700000000000003,6.9,910,56.33
2019,7,8,9,0,620,471,273,27.3,7.300000000000001,910,42.5
2019,7,8,10,0,654,256,430,29.1,7.4,909,28.84
2019,7,8,11,0,240,14,227,30.700000000000003,7.5,909,16.11
2019,7,8,12,0,440,32,408,31.3,7.6000000000000005,908,9.6
2019,7,8,13,0,767,338,446,31,7.5,907,18.2
2019,7,8,14,0,751,464,354,30.3,7.300000000000001,907,31.23
2019,7,8,15,0,516,275,322,29.400000000000002,7.1000000000000005,907,44.94
2019,7,8,16,0,446,618,125,28.3,6.800000000000001,907,58.78
2019,7,8,17,0,70,0,70,26.900000000000002,6.4,908,72.57000000000001
2019,7,8,18,0,13,0,13,25.3,5.7,908,86.10000000000001
2019,7,8,19,0,0,0,0,24.3,4.9,909,99.63
2019,7,8,20,0,0,0,0,23.3,4.3,910,112.48
2019,7,8,21,0,0,0,0,22.6,4,910,124.44
2019,7,8,22,0,0,0,0,21.900000000000002,3.5,910,134.78
2019,7,8,23,0,0,0,0,21.400000000000002,3.2,910,142.12
2019,7,9,0,0,0,0,0,21,3.4000000000000004,909,144.56
2019,7,9,1,0,0,0,0,20.700000000000003,3.7,908,141.15
2019,7,9,2,0,0,0,0,20.400000000000002,3.8000000000000003,907,133.15
2019,7,9,3,0,0,0,0,20.1,3.8000000000000003,907,122.45
2019,7,9,4,0,0,0,0,20,3.5,907,110.3
2019,7,9,5,0,0,0,0,19.900000000000002,3.1,908,97.34
2019,7,9,6,0,29,0,29,20.700000000000003,3.6,909,83.79
2019,7,9,7,0,239,382,109,22.400000000000002,5,909,70.18
2019,7,9,8,0,423,385,210,24.400000000000002,6,910,56.370000000000005
2019,7,9,9,0,567,327,326,26.1,6.5,910,42.52
2019,7,9,10,0,690,316,414,27.5,6.5,909,28.85
2019,7,9,11,0,607,121,491,28.400000000000002,6.5,908,16.07
2019,7,9,12,0,555,74,482,28.900000000000002,6.4,908,9.48
2019,7,9,13,0,467,46,424,29.1,6.4,907,18.11
2019,7,9,14,0,191,10,182,28.900000000000002,6.5,907,31.17
2019,7,9,15,0,606,507,247,28.400000000000002,6.5,907,44.9
2019,7,9,16,0,438,563,146,27.3,6.1000000000000005,907,58.75
2019,7,9,17,0,215,368,104,25.700000000000003,5.300000000000001,908,72.55
2019,7,9,18,0,28,40,26,24.1,4,908,86.09
2019,7,9,19,0,0,0,0,23.1,3.5,909,99.63
2019,7,9,20,0,0,0,0,22.400000000000002,3.2,910,112.5
2019,7,9,21,0,0,0,0,21.900000000000002,3.1,910,124.48
2019,7,9,22,0,0,0,0,21.3,3.2,910,134.84
2019,7,9,23,0,0,0,0,20.900000000000002,3.8000000000000003,909,142.22
2019,7,10,0,0,0,0,0,20.700000000000003,4.1000000000000005,908,144.68
2019,7,10,1,0,0,0,0,20.5,4.4,908,141.27
2019,7,10,2,0,0,0,0,20.5,4.5,907,133.26
2019,7,10,3,0,0,0,0,20.400000000000002,4.4,907,122.55
2019,7,10,4,0,0,0,0,20.200000000000003,4.5,907,110.38
2019,7,10,5,0,0,0,0,20.200000000000003,4.4,908,97.41
2019,7,10,6,0,48,114,36,20.900000000000002,4.7,908,83.85000000000001
2019,7,10,7,0,169,105,134,22.5,5.7,909,70.23
2019,7,10,8,0,419,373,213,25.200000000000003,6.800000000000001,909,56.4
2019,7,10,9,0,519,233,347,27.6,7.4,909,42.54
2019,7,10,10,0,189,10,180,29.700000000000003,7.6000000000000005,909,28.85
2019,7,10,11,0,801,380,436,30.8,7.6000000000000005,908,16.03
2019,7,10,12,0,786,299,490,30.900000000000002,7.300000000000001,907,9.35
2019,7,10,13,0,708,237,483,30.3,6.7,907,18.03
2019,7,10,14,0,649,276,413,29.400000000000002,6.300000000000001,907,31.11
2019,7,10,15,0,447,156,336,28.6,6.1000000000000005,907,44.86
2019,7,10,16,0,317,176,226,27.3,5.7,907,58.72
2019,7,10,17,0,215,369,105,25.5,5,908,72.54
2019,7,10,18,0,28,42,26,23.8,4.2,909,86.09
2019,7,10,19,0,0,0,0,22.700000000000003,3.8000000000000003,910,99.64
2019,7,10,20,0,0,0,0,21.8,3.6,911,112.52
2019,7,10,21,0,0,0,0,21.200000000000003,3.6,911,124.52
2019,7,10,22,0,0,0,0,20.8,3.5,911,134.91
2019,7,10,23,0,0,0,0,20.400000000000002,3.8000000000000003,911,142.32
2019,7,11,0,0,0,0,0,20.1,4,910,144.81
2019,7,11,1,0,0,0,0,19.8,4.2,909,141.4
2019,7,11,2,0,0,0,0,19.6,4.3,908,133.37
2019,7,11,3,0,0,0,0,19.6,4.3,908,122.64
2019,7,11,4,0,0,0,0,19.6,4.1000000000000005,909,110.46000000000001
2019,7,11,5,0,0,0,0,19.700000000000003,4.5,909,97.47
2019,7,11,6,0,51,151,35,20.200000000000003,4.6000000000000005,910,83.91
2019,7,11,7,0,204,224,128,21.700000000000003,5.4,911,70.27
2019,7,11,8,0,370,238,238,24.3,6.1000000000000005,911,56.44
2019,7,11,9,0,563,319,328,27.1,6.2,911,42.56
2019,7,11,10,0,758,442,370,28.400000000000002,5.6000000000000005,911,28.86
2019,7,11,11,0,762,294,479,29,5,910,15.99
2019,7,11,12,0,795,324,475,29.700000000000003,5,909,9.22
2019,7,11,13,0,423,33,392,30.3,5.300000000000001,908,17.94
2019,7,11,14,0,116,0,116,30,5.7,908,31.060000000000002
2019,7,11,15,0,283,25,265,28.6,5.9,908,44.82
2019,7,11,16,0,132,0,132,26.1,5.7,909,58.7
2019,7,11,17,0,49,0,49,23.6,4.9,910,72.52
2019,7,11,18,0,10,0,10,22.200000000000003,4.2,911,86.08
2019,7,11,19,0,0,0,0,21.700000000000003,3.7,911,99.65
2019,7,11,20,0,0,0,0,21.5,3.1,912,112.55
2019,7,11,21,0,0,0,0,21.3,2.5,912,124.57000000000001
2019,7,11,22,0,0,0,0,20.8,2,912,134.99
2019,7,11,23,0,0,0,0,20.400000000000002,1.9000000000000001,911,142.43
2019,7,12,0,0,0,0,0,20.1,2,910,144.94
2019,7,12,1,0,0,0,0,19.900000000000002,2.2,909,141.53
2019,7,12,2,0,0,0,0,19.700000000000003,2.3000000000000003,909,133.49
2019,7,12,3,0,0,0,0,19.5,2.5,909,122.74000000000001
2019,7,12,4,0,0,0,0,19.3,2.5,909,110.54
2019,7,12,5,0,0,0,0,19.200000000000003,2.7,910,97.54
2019,7,12,6,0,16,0,16,20.400000000000002,3.5,911,83.96000000000001
2019,7,12,7,0,217,282,122,23.1,4.3,911,70.32000000000001
2019,7,12,8,0,387,284,231,26,4.3,912,56.47
2019,7,12,9,0,648,535,254,28.5,3.8000000000000003,911,42.58
2019,7,12,10,0,851,785,163,30.1,3,911,28.85
2019,7,12,11,0,949,809,171,31,2.3000000000000003,910,15.94
2019,7,12,12,0,805,345,464,31.400000000000002,1.6,909,9.08
2019,7,12,13,0,781,364,434,31.5,1.3,908,17.85
2019,7,12,14,0,698,378,374,31.400000000000002,1.2000000000000002,908,31
2019,7,12,15,0,413,113,333,31,1.3,908,44.78
2019,7,12,16,0,450,625,125,30.1,1.6,908,58.67
2019,7,12,17,0,222,429,93,28.200000000000003,1.2000000000000002,908,72.51
2019,7,12,18,0,29,60,25,26.400000000000002,1.3,909,86.09
2019,7,12,19,0,0,0,0,25.5,1.8,910,99.67
2019,7,12,20,0,0,0,0,24.6,2.4000000000000004,911,112.58
2019,7,12,21,0,0,0,0,23.6,2.7,912,124.63000000000001
2019,7,12,22,0,0,0,0,22.900000000000002,3.2,912,135.07
2019,7,12,23,0,0,0,0,22.200000000000003,3.1,911,142.55
2019,7,13,0,0,0,0,0,21.6,3.2,911,145.08
2019,7,13,1,0,0,0,0,21.1,3.4000000000000004,910,141.67000000000002
2019,7,13,2,0,0,0,0,20.6,3.1,910,133.61
2019,7,13,3,0,0,0,0,20.3,3,909,122.84
2019,7,13,4,0,0,0,0,19.8,2.2,910,110.63
2019,7,13,5,0,0,0,0,19.6,1.8,910,97.61
2019,7,13,6,0,5,0,5,20.6,2.5,911,84.02
2019,7,13,7,0,28,0,28,22.5,3.2,911,70.36
2019,7,13,8,0,265,63,231,24.8,3.6,912,56.5
2019,7,13,9,0,403,86,340,26.6,3.6,912,42.6
2019,7,13,10,0,683,304,417,28.3,3.4000000000000004,911,28.85
2019,7,13,11,0,774,328,459,30,3.3000000000000003,910,15.89
2019,7,13,12,0,864,397,471,31.200000000000003,3.2,909,8.94
2019,7,13,13,0,864,445,440,31.900000000000002,3.1,909,17.76
2019,7,13,14,0,794,544,327,31.8,3.2,908,30.94
2019,7,13,15,0,637,581,224,31.1,3.4000000000000004,908,44.74
2019,7,13,16,0,447,609,130,30.1,3.4000000000000004,908,58.65
2019,7,13,17,0,220,422,94,28.1,2.4000000000000004,909,72.5
2019,7,13,18,0,30,64,25,25.900000000000002,2.1,909,86.09
2019,7,13,19,0,0,0,0,25.200000000000003,3,910,99.68
2019,7,13,20,0,0,0,0,24.400000000000002,3.8000000000000003,911,112.62
2019,7,13,21,0,0,0,0,23.5,3.6,911,124.68
2019,7,13,22,0,0,0,0,22.700000000000003,3.2,911,135.16
2019,7,13,23,0,0,0,0,22.200000000000003,3.1,911,142.67000000000002
2019,7,14,0,0,0,0,0,21.700000000000003,2.8000000000000003,911,145.22
2019,7,14,1,0,0,0,0,21.400000000000002,2.6,910,141.81
2019,7,14,2,0,0,0,0,21.200000000000003,2.5,910,133.73
2019,7,14,3,0,0,0,0,21,2.4000000000000004,910,122.95
2019,7,14,4,0,0,0,0,20.8,2.5,910,110.71000000000001
2019,7,14,5,0,0,0,0,20.8,2.7,910,97.68
2019,7,14,6,0,53,129,39,21.3,3.3000000000000003,910,84.07000000000001
2019,7,14,7,0,225,325,116,22.5,4,911,70.41
2019,7,14,8,0,408,345,218,24,4.3,911,56.53
2019,7,14,9,0,541,276,338,25.6,4.5,911,42.62
2019,7,14,10,0,702,342,402,27.1,4.5,911,28.84
2019,7,14,11,0,765,303,474,28.3,4.4,910,15.84
2019,7,14,12,0,807,347,464,29,4.2,909,8.790000000000001
2019,7,14,13,0,707,233,485,29.3,4,909,17.67
2019,7,14,14,0,688,346,391,29.200000000000003,3.7,908,30.89
2019,7,14,15,0,523,284,322,28.5,3.3000000000000003,908,44.71
2019,7,14,16,0,118,0,118,27.6,2.8000000000000003,908,58.63
2019,7,14,17,0,11,0,11,26.1,1.4000000000000001,908,72.49
2019,7,14,18,0,4,0,4,24.5,1,909,86.09
2019,7,14,19,0,0,0,0,23.900000000000002,1.1,910,99.71000000000001
2019,7,14,20,0,0,0,0,23.3,1.3,910,112.66
2019,7,14,21,0,0,0,0,22.6,1.6,911,124.75
2019,7,14,22,0,0,0,0,22.1,2,910,135.26
2019,7,14,23,0,0,0,0,21.700000000000003,2.5,910,142.8
2019,7,15,0,0,0,0,0,21.3,3,909,145.37
2019,7,15,1,0,0,0,0,20.900000000000002,3.3000000000000003,908,141.95000000000002
2019,7,15,2,0,0,0,0,20.6,3.2,908,133.86
2019,7,15,3,0,0,0,0,20.400000000000002,3.1,908,123.05
2019,7,15,4,0,0,0,0,20.1,3,908,110.8
2019,7,15,5,0,0,0,0,19.900000000000002,3.1,908,97.75
2019,7,15,6,0,32,0,32,20.3,4,909,84.13
2019,7,15,7,0,175,128,132,21.900000000000002,4.800000000000001,909,70.45
2019,7,15,8,0,497,715,103,24.3,5.300000000000001,910,56.56
2019,7,15,9,0,507,214,349,26.6,5.2,909,42.63
2019,7,15,10,0,412,41,376,28.6,4.7,909,28.830000000000002
2019,7,15,11,0,491,52,441,29.900000000000002,4.2,908,15.780000000000001
2019,7,15,12,0,342,19,323,30.6,3.7,908,8.64
2019,7,15,13,0,138,4,134,30.700000000000003,3.3000000000000003,907,17.580000000000002
2019,7,15,14,0,782,510,344,30.200000000000003,3.1,906,30.830000000000002
2019,7,15,15,0,673,780,118,29.400000000000002,2.9000000000000004,906,44.67
2019,7,15,16,0,461,686,104,28.1,2.6,907,58.61
2019,7,15,17,0,231,509,77,26.200000000000003,1.8,907,72.49
2019,7,15,18,0,25,43,23,24.5,1.7000000000000002,908,86.10000000000001
2019,7,15,19,0,0,0,0,23.700000000000003,2.2,909,99.73
2019,7,15,20,0,0,0,0,23,2.5,909,112.7
2019,7,15,21,0,0,0,0,22.400000000000002,2.5,910,124.82000000000001
2019,7,15,22,0,0,0,0,21.8,2.6,910,135.36
2019,7,15,23,0,0,0,0,21.3,2.7,909,142.93
2019,7,16,0,0,0,0,0,20.900000000000002,2.7,908,145.53
2019,7,16,1,0,0,0,0,20.5,2.8000000000000003,908,142.11
2019,7,16,2,0,0,0,0,20.1,2.8000000000000003,908,133.99
2019,7,16,3,0,0,0,0,19.900000000000002,2.7,908,123.15
2019,7,16,4,0,0,0,0,19.700000000000003,2.6,908,110.88
2019,7,16,5,0,0,0,0,19.700000000000003,2.7,909,97.82000000000001
2019,7,16,6,0,33,4,32,20.400000000000002,3.5,909,84.18
2019,7,16,7,0,186,166,131,22,4.4,910,70.49
2019,7,16,8,0,370,242,237,23.6,4.800000000000001,910,56.59
2019,7,16,9,0,647,534,255,25.200000000000003,4.7,910,42.64
2019,7,16,10,0,580,159,441,26.8,4.5,909,28.82
2019,7,16,11,0,828,401,442,28.200000000000003,4.2,909,15.72
2019,7,16,12,0,838,384,459,29.400000000000002,4,908,8.47
2019,7,16,13,0,832,411,441,29.8,3.9000000000000004,907,17.490000000000002
2019,7,16,14,0,584,179,430,29.400000000000002,4,906,30.78
2019,7,16,15,0,339,50,304,28.8,3.9000000000000004,906,44.64
2019,7,16,16,0,236,49,210,27.900000000000002,3.6,906,58.6
2019,7,16,17,0,200,334,100,26.400000000000002,2.5,907,72.49
2019,7,16,18,0,32,102,25,24.6,1.7000000000000002,908,86.12
2019,7,16,19,0,0,0,0,23.900000000000002,2.2,908,99.76
2019,7,16,20,0,0,0,0,23.3,2.4000000000000004,909,112.75
2019,7,16,21,0,0,0,0,22.6,2.6,909,124.89
2019,7,16,22,0,0,0,0,21.900000000000002,2.7,909,135.46
2019,7,16,23,0,0,0,0,21.3,3,909,143.07
2019,7,17,0,0,0,0,0,20.8,3.2,908,145.69
2019,7,17,1,0,0,0,0,20.400000000000002,3.2,908,142.26
2019,7,17,2,0,0,0,0,20.1,3.2,907,134.12
2019,7,17,3,0,0,0,0,19.900000000000002,3.1,907,123.26
2019,7,17,4,0,0,0,0,19.6,3.1,908,110.97
2019,7,17,5,0,0,0,0,19.5,3.1,908,97.89
2019,7,17,6,0,53,148,38,20.3,4.1000000000000005,908,84.23
2019,7,17,7,0,214,282,120,22.1,5.300000000000001,909,70.53
2019,7,17,8,0,397,315,224,24.1,5.7,909,56.620000000000005
2019,7,17,9,0,539,271,339,26,5.4,909,42.65
2019,7,17,10,0,660,264,429,27.6,5,908,28.810000000000002
2019,7,17,11,0,638,147,497,28.6,4.5,907,15.66
2019,7,17,12,0,716,204,514,28.8,4.1000000000000005,907,8.31
2019,7,17,13,0,749,290,472,28.400000000000002,3.9000000000000004,906,17.39
2019,7,17,14,0,646,265,418,27.700000000000003,3.8000000000000003,906,30.73
2019,7,17,15,0,468,183,338,26.8,3.9000000000000004,906,44.61
2019,7,17,16,0,255,70,219,25.8,3.7,906,58.58
2019,7,17,17,0,224,453,88,24.6,3,906,72.49
2019,7,17,18,0,30,72,26,23.3,2.4000000000000004,907,86.13
2019,7,17,19,0,0,0,0,22.700000000000003,2.5,907,99.79
2019,7,17,20,0,0,0,0,22.3,2.6,908,112.8
2019,7,17,21,0,0,0,0,21.900000000000002,2.8000000000000003,908,124.97
2019,7,17,22,0,0,0,0,21.5,3,908,135.57
2019,7,17,23,0,0,0,0,21.1,3.3000000000000003,907,143.22
2019,7,18,0,0,0,0,0,20.6,3.5,907,145.86
2019,7,18,1,0,0,0,0,20.1,4,906,142.42000000000002
